2022-01-30 20:12:33,945: 'c'
2022-01-30 20:12:33,945: 'c'
2022-01-30 20:12:34,044: 'u'
2022-01-30 20:12:34,044: 'u'
2022-01-30 20:12:34,203: 't'
2022-01-30 20:12:34,203: 't'
2022-01-30 20:12:34,919: 'a'
2022-01-30 20:12:34,919: 'a'
2022-01-30 20:12:35,651: 'b'
2022-01-30 20:12:35,651: 'b'
2022-01-30 20:12:35,789: 'l'
2022-01-30 20:12:35,789: 'l'
2022-01-30 20:12:35,858: 'e'
2022-01-30 20:12:35,859: 'e'
2022-01-30 20:12:35,950: Key.space
2022-01-30 20:12:35,951: Key.space
2022-01-30 20:12:36,074: 'f'
2022-01-30 20:12:36,074: 'f'
2022-01-30 20:12:36,180: 'i'
2022-01-30 20:12:36,181: 'i'
2022-01-30 20:12:36,312: 'l'
2022-01-30 20:12:36,312: 'l'
2022-01-30 20:12:36,380: 'e'
2022-01-30 20:12:36,380: 'e'
2022-01-30 20:12:36,509: 's'
2022-01-30 20:12:36,509: 's'
2022-01-30 20:12:36,831: Key.space
2022-01-30 20:12:36,831: Key.space
2022-01-30 20:12:37,511: 'f'
2022-01-30 20:12:37,511: 'f'
2022-01-30 20:12:37,686: 'r'
2022-01-30 20:12:37,686: 'r'
2022-01-30 20:12:37,747: 'o'
2022-01-30 20:12:37,747: 'o'
2022-01-30 20:12:37,811: 'm'
2022-01-30 20:12:37,811: 'm'
2022-01-30 20:12:37,862: Key.space
2022-01-30 20:12:37,862: Key.space
2022-01-30 20:12:38,040: 'i'
2022-01-30 20:12:38,040: 'i'
2022-01-30 20:12:38,127: 'n'
2022-01-30 20:12:38,127: 'n'
2022-01-30 20:12:38,437: Key.backspace
2022-01-30 20:12:38,437: Key.backspace
2022-01-30 20:12:38,588: Key.backspace
2022-01-30 20:12:38,588: Key.backspace
2022-01-30 20:12:38,778: 'l'
2022-01-30 20:12:38,778: 'l'
2022-01-30 20:12:38,806: 'i'
2022-01-30 20:12:38,806: 'i'
2022-01-30 20:12:38,917: 'n'
2022-01-30 20:12:38,917: 'n'
2022-01-30 20:12:39,475: 'u'
2022-01-30 20:12:39,475: 'u'
2022-01-30 20:12:39,640: 'x'
2022-01-30 20:12:39,640: 'x'
2022-01-30 20:12:39,761: Key.space
2022-01-30 20:12:39,762: Key.space
2022-01-30 20:12:39,900: 'i'
2022-01-30 20:12:39,900: 'i'
2022-01-30 20:12:39,943: 'n'
2022-01-30 20:12:39,943: 'n'
2022-01-30 20:12:40,030: Key.space
2022-01-30 20:12:40,030: Key.space
2022-01-30 20:12:40,596: 'w'
2022-01-30 20:12:40,596: 'w'
2022-01-30 20:12:40,664: 'i'
2022-01-30 20:12:40,664: 'i'
2022-01-30 20:12:40,749: 'n'
2022-01-30 20:12:40,749: 'n'
2022-01-30 20:12:40,781: 'd'
2022-01-30 20:12:40,781: 'd'
2022-01-30 20:12:40,946: 'o'
2022-01-30 20:12:40,946: 'o'
2022-01-30 20:12:40,979: 'w'
2022-01-30 20:12:40,979: 'w'
2022-01-30 20:12:41,120: 's'
2022-01-30 20:12:41,120: 's'
2022-01-30 20:12:41,226: Key.enter
2022-01-30 20:12:41,226: Key.enter
